Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Hour
583-41-4548,C,Sharjah,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,07/02/2019,11:36,Ewallet,116.69,4.761904762,5.8345,7,11
339-12-4827,B,Dubai,Member,Female,Fashion accessories,73.96,1,3.698,77.658,05/01/2019,11:32,Credit card,73.96,4.761904762,3.698,5,11
643-38-7867,A,Abu Dhabi,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,07/03/2019,11:44,Ewallet,97.94,4.761904762,4.897,7,11
308-81-0538,A,Abu Dhabi,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,25/02/2019,17:16,Credit card,292.2,4.761904762,14.61,5,17
358-88-9262,C,Sharjah,Member,Female,Food and beverages,87.48,6,26.244,551.124,01/02/2019,18:43,Ewallet,524.88,4.761904762,26.244,5,18
460-35-4390,A,Abu Dhabi,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,22/01/2019,11:00,Ewallet,92.04,4.761904762,4.602,9,11
343-87-0864,C,Sharjah,Member,Male,Health and beauty,75.88,1,3.794,79.674,03/01/2019,10:30,Credit card,75.88,4.761904762,3.794,7,10
173-50-1108,B,Dubai,Member,Female,Sports and travel,20.18,4,4.036,84.756,13/02/2019,12:14,Credit card,80.72,4.761904762,4.036,5,12
243-47-2663,C,Sharjah,Member,Male,Electronic accessories,18.77,6,5.631,118.251,28/01/2019,16:43,Credit card,112.62,4.761904762,5.631,6,16
841-18-8232,B,Dubai,Normal,Female,Food and beverages,71.2,1,3.56,74.76,05/01/2019,20:40,Credit card,71.2,4.761904762,3.56,9,20
701-23-5550,B,Dubai,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,19/03/2019,13:40,Ewallet,155.24,4.761904762,7.762,5,13
647-50-1224,A,Abu Dhabi,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,12/01/2019,16:23,Ewallet,294.2,4.761904762,14.71,9,16
541-48-8554,A,Abu Dhabi,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,07/01/2019,12:08,Credit card,548.55,4.761904762,27.4275,6,12
539-21-7227,B,Dubai,Normal,Female,Sports and travel,51.54,5,12.885,270.585,26/01/2019,17:45,Cash,257.7,4.761904762,12.885,4,17
213-32-1216,A,Abu Dhabi,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,23/01/2019,10:28,Cash,396.36,4.761904762,19.818,7,10
747-58-7183,B,Dubai,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,09/02/2019,20:31,Ewallet,171.81,4.761904762,8.5905,6,20
582-52-8065,B,Dubai,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,22/02/2019,10:49,Cash,488.79,4.761904762,24.4395,9,10
210-57-1719,B,Dubai,Normal,Female,Health and beauty,58.24,9,26.208,550.368,05/02/2019,12:34,Cash,524.16,4.761904762,26.208,10,12
399-69-4630,C,Sharjah,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,07/03/2019,10:23,Credit card,133.26,4.761904762,6.663,9,10
134-75-2619,A,Abu Dhabi,Member,Male,Electronic accessories,19.32,7,6.762,142.002,25/03/2019,18:51,Cash,135.24,4.761904762,6.762,7,18
356-44-8813,B,Dubai,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,20/01/2019,13:45,Credit card,112.44,4.761904762,5.622,8,13
198-66-9832,B,Dubai,Member,Female,Fashion accessories,72.04,2,7.204,151.284,04/02/2019,19:38,Cash,144.08,4.761904762,7.204,10,19
712-39-0363,A,Abu Dhabi,Member,Male,Food and beverages,41.66,6,12.498,262.458,02/01/2019,15:24,Ewallet,249.96,4.761904762,12.498,6,15
218-59-9410,A,Abu Dhabi,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,29/03/2019,16:54,Ewallet,217.26,4.761904762,10.863,8,16
174-75-0888,B,Dubai,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,14/03/2019,12:32,Cash,194.22,4.761904762,9.711,7,12
866-99-7614,C,Sharjah,Normal,Male,Food and beverages,89.2,10,44.6,936.6,11/02/2019,15:42,Credit card,892,4.761904762,44.6,4,15
134-54-4720,B,Dubai,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,30/01/2019,13:58,Ewallet,339.36,4.761904762,16.968,6,13
760-90-2357,A,Abu Dhabi,Member,Male,Electronic accessories,74.51,6,22.353,469.413,20/03/2019,15:08,Ewallet,447.06,4.761904762,22.353,5,15
514-37-2845,B,Dubai,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,20/03/2019,13:02,Cash,198.5,4.761904762,9.925,9,13
698-98-5964,A,Abu Dhabi,Normal,Female,Food and beverages,81.21,10,40.605,852.705,17/01/2019,13:01,Credit card,812.1,4.761904762,40.605,6,13
718-57-9773,C,Sharjah,Normal,Female,Sports and travel,49.33,10,24.665,517.965,03/02/2019,16:40,Credit card,493.3,4.761904762,24.665,9,16
651-88-7328,A,Abu Dhabi,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,01/01/2019,13:55,Cash,591.66,4.761904762,29.583,8,13
241-11-2261,B,Dubai,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,10/01/2019,10:33,Credit card,559.02,4.761904762,27.951,6,10
408-26-9866,C,Sharjah,Normal,Female,Sports and travel,73.98,7,25.893,543.753,02/03/2019,16:42,Ewallet,517.86,4.761904762,25.893,4,16
834-83-1826,B,Dubai,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,25/02/2019,17:16,Credit card,410.2,4.761904762,20.51,8,17
343-61-3544,B,Dubai,Member,Male,Sports and travel,26.67,10,13.335,280.035,29/01/2019,11:48,Cash,266.7,4.761904762,13.335,9,11
239-48-4278,A,Abu Dhabi,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,10/03/2019,19:35,Ewallet,70.91,4.761904762,3.5455,8,19
355-34-6244,B,Dubai,Normal,Male,Food and beverages,72.39,2,7.239,152.019,13/01/2019,19:55,Credit card,144.78,4.761904762,7.239,8,19
550-84-8664,A,Abu Dhabi,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,22/03/2019,14:33,Credit card,429.55,4.761904762,21.4775,9,14
339-96-8318,B,Dubai,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,01/03/2019,19:49,Ewallet,569.17,4.761904762,28.4585,6,19
458-61-0011,B,Dubai,Normal,Male,Food and beverages,60.3,4,12.06,253.26,20/02/2019,18:43,Cash,241.2,4.761904762,12.06,6,18
592-34-6155,C,Sharjah,Normal,Male,Food and beverages,31.77,4,6.354,133.434,14/01/2019,14:43,Ewallet,127.08,4.761904762,6.354,6,14
797-88-0493,A,Abu Dhabi,Normal,Female,Health and beauty,64.27,4,12.854,269.934,26/03/2019,13:54,Cash,257.08,4.761904762,12.854,8,13
207-73-1363,B,Dubai,Normal,Male,Health and beauty,69.51,2,6.951,145.971,01/03/2019,12:15,Ewallet,139.02,4.761904762,6.951,8,12
390-31-6381,C,Sharjah,Normal,Male,Food and beverages,27.22,3,4.083,85.743,07/01/2019,12:37,Cash,81.66,4.761904762,4.083,7,12
443-82-0585,A,Abu Dhabi,Member,Female,Health and beauty,77.68,4,15.536,326.256,01/02/2019,19:54,Cash,310.72,4.761904762,15.536,8,19
339-18-7061,C,Sharjah,Member,Female,Fashion accessories,92.98,2,9.298,195.258,13/02/2019,15:06,Credit card,185.96,4.761904762,9.298,8,15
359-90-3665,B,Dubai,Member,Female,Fashion accessories,18.08,4,3.616,75.936,14/01/2019,18:03,Credit card,72.32,4.761904762,3.616,10,18
375-72-3056,B,Dubai,Normal,Male,Sports and travel,63.06,3,9.459,198.639,19/01/2019,15:58,Ewallet,189.18,4.761904762,9.459,7,15
127-47-6963,A,Abu Dhabi,Normal,Male,Health and beauty,51.71,4,10.342,217.182,09/03/2019,13:53,Credit card,206.84,4.761904762,10.342,10,13
278-86-2735,A,Abu Dhabi,Normal,Female,Food and beverages,52.34,3,7.851,164.871,27/03/2019,14:03,Cash,157.02,4.761904762,7.851,9,14
695-28-6250,A,Abu Dhabi,Normal,Female,Sports and travel,43.06,5,10.765,226.065,04/02/2019,16:38,Ewallet,215.3,4.761904762,10.765,8,16
379-17-6588,C,Sharjah,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,14/03/2019,11:07,Cash,596.1,4.761904762,29.805,5,11
227-50-3718,A,Abu Dhabi,Normal,Male,Health and beauty,14.62,5,3.655,76.755,04/03/2019,12:23,Cash,73.1,4.761904762,3.655,4,12
302-15-2162,C,Sharjah,Member,Male,Health and beauty,46.53,6,13.959,293.139,03/03/2019,10:54,Credit card,279.18,4.761904762,13.959,4,10
788-07-8452,C,Sharjah,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,27/01/2019,17:38,Ewallet,169.68,4.761904762,8.484,9,17
560-49-6611,A,Abu Dhabi,Member,Female,Sports and travel,45.58,1,2.279,47.859,07/02/2019,14:13,Cash,45.58,4.761904762,2.279,10,14
880-35-0356,A,Abu Dhabi,Member,Female,Sports and travel,75.2,3,11.28,236.88,05/02/2019,11:51,Ewallet,225.6,4.761904762,11.28,5,11
585-11-6748,B,Dubai,Member,Male,Sports and travel,96.8,3,14.52,304.92,15/03/2019,13:05,Cash,290.4,4.761904762,14.52,5,13
470-31-3286,B,Dubai,Normal,Male,Health and beauty,14.82,3,2.223,46.683,01/03/2019,11:30,Credit card,44.46,4.761904762,2.223,9,11
152-68-2907,A,Abu Dhabi,Normal,Male,Food and beverages,52.2,3,7.83,164.43,15/02/2019,13:30,Credit card,156.6,4.761904762,7.83,10,13
123-35-4896,C,Sharjah,Normal,Female,Sports and travel,46.66,9,20.997,440.937,17/02/2019,19:11,Ewallet,419.94,4.761904762,20.997,5,19
258-69-7810,C,Sharjah,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,26/01/2019,18:53,Cash,184.25,4.761904762,9.2125,9,18
334-64-2006,A,Abu Dhabi,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,24/03/2019,14:22,Ewallet,140.64,4.761904762,7.032,10,14
219-61-4139,C,Sharjah,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,23/01/2019,17:16,Ewallet,83.08,4.761904762,4.154,6,17
881-41-7302,C,Sharjah,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,26/01/2019,10:06,Credit card,64.99,4.761904762,3.2495,4,10
373-09-4567,C,Sharjah,Normal,Male,Food and beverages,77.56,10,38.78,814.38,14/03/2019,20:35,Ewallet,775.6,4.761904762,38.78,7,20
642-30-6693,B,Dubai,Normal,Female,Sports and travel,54.51,6,16.353,343.413,17/03/2019,13:54,Ewallet,327.06,4.761904762,16.353,8,13
484-22-8230,C,Sharjah,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,08/01/2019,20:08,Cash,363.23,4.761904762,18.1615,4,20
830-58-2383,B,Dubai,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,08/02/2019,15:26,Cash,127,4.761904762,6.35,9,15
559-98-9873,A,Abu Dhabi,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,10/02/2019,12:56,Ewallet,375.55,4.761904762,18.7775,5,12
544-32-5024,C,Sharjah,Member,Female,Food and beverages,49.79,4,9.958,209.118,28/03/2019,19:16,Credit card,199.16,4.761904762,9.958,6,19
318-12-0304,A,Abu Dhabi,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,23/01/2019,12:20,Ewallet,30.61,4.761904762,1.5305,5,12
349-97-8902,B,Dubai,Member,Male,Food and beverages,57.89,2,5.789,121.569,17/01/2019,10:37,Ewallet,115.78,4.761904762,5.789,9,10
421-95-9805,A,Abu Dhabi,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,07/02/2019,10:18,Credit card,28.96,4.761904762,1.448,6,10
277-35-5865,C,Sharjah,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,09/03/2019,11:23,Cash,890.73,4.761904762,44.5365,7,11
789-23-8625,B,Dubai,Member,Male,Fashion accessories,93.22,3,13.983,293.643,24/01/2019,11:45,Cash,279.66,4.761904762,13.983,7,11
284-54-4231,C,Sharjah,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,19/01/2019,16:08,Credit card,80.93,4.761904762,4.0465,9,16
443-59-0061,A,Abu Dhabi,Member,Male,Food and beverages,67.45,10,33.725,708.225,03/02/2019,11:25,Ewallet,674.5,4.761904762,33.725,4,11
509-29-3912,A,Abu Dhabi,Member,Female,Sports and travel,38.72,9,17.424,365.904,20/03/2019,12:24,Ewallet,348.48,4.761904762,17.424,4,12
327-40-9673,B,Dubai,Member,Male,Sports and travel,72.6,6,21.78,457.38,13/01/2019,19:51,Cash,435.6,4.761904762,21.78,7,19
840-19-2096,C,Sharjah,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,14/03/2019,18:10,Ewallet,439.55,4.761904762,21.9775,4,18
828-46-6863,A,Abu Dhabi,Member,Male,Food and beverages,98.53,6,29.559,620.739,23/01/2019,11:22,Credit card,591.18,4.761904762,29.559,4,11
641-96-3695,C,Sharjah,Member,Female,Fashion accessories,43.46,6,13.038,273.798,07/02/2019,17:55,Ewallet,260.76,4.761904762,13.038,8,17
420-97-3340,A,Abu Dhabi,Normal,Female,Food and beverages,71.68,3,10.752,225.792,28/03/2019,15:30,Credit card,215.04,4.761904762,10.752,9,15
436-54-4512,A,Abu Dhabi,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,20/03/2019,19:44,Cash,91.61,4.761904762,4.5805,10,19
670-79-6321,B,Dubai,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,17/01/2019,15:27,Credit card,662.13,4.761904762,33.1065,5,15
852-62-7105,B,Dubai,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,12/01/2019,11:25,Credit card,832.5,4.761904762,41.625,4,11
598-06-7312,B,Dubai,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,16/02/2019,15:42,Cash,91.35,4.761904762,4.5675,7,15
135-13-8269,B,Dubai,Member,Female,Food and beverages,78.88,2,7.888,165.648,26/01/2019,16:04,Cash,157.76,4.761904762,7.888,9,16
816-57-2053,A,Abu Dhabi,Normal,Male,Sports and travel,60.87,2,6.087,127.827,09/03/2019,12:37,Ewallet,121.74,4.761904762,6.087,9,12
628-90-8624,B,Dubai,Member,Male,Health and beauty,82.58,10,41.29,867.09,14/03/2019,14:41,Cash,825.8,4.761904762,41.29,5,14
856-66-2701,A,Abu Dhabi,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,25/01/2019,14:19,Ewallet,159.9,4.761904762,7.995,8,14
308-39-1707,A,Abu Dhabi,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,26/01/2019,18:19,Credit card,12.09,4.761904762,0.6045,8,18
149-61-1929,A,Abu Dhabi,Normal,Male,Sports and travel,64.19,10,32.095,673.995,19/01/2019,14:08,Credit card,641.9,4.761904762,32.095,7,14
655-07-2265,A,Abu Dhabi,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,05/03/2019,16:38,Ewallet,234.93,4.761904762,11.7465,5,16
589-02-8023,A,Abu Dhabi,Member,Male,Food and beverages,83.77,2,8.377,175.917,15/01/2019,10:54,Credit card,167.54,4.761904762,8.377,7,10
420-04-7590,B,Dubai,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,18/03/2019,11:29,Ewallet,299.1,4.761904762,14.955,5,11
182-88-2763,B,Dubai,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,20/03/2019,19:28,Credit card,239.73,4.761904762,11.9865,5,19
188-55-0967,B,Dubai,Member,Male,Health and beauty,66.47,10,33.235,697.935,15/01/2019,15:01,Credit card,664.7,4.761904762,33.235,5,15
610-46-4100,A,Abu Dhabi,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,03/03/2019,20:31,Credit card,202.65,4.761904762,10.1325,6,20
318-81-2368,C,Sharjah,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,19/03/2019,12:16,Cash,46.2,4.761904762,2.31,6,12
364-33-8584,B,Dubai,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,08/03/2019,15:27,Cash,88.15,4.761904762,4.4075,8,15
665-63-9737,B,Dubai,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,27/02/2019,17:36,Ewallet,157.26,4.761904762,7.863,8,17
695-09-5146,B,Dubai,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,23/02/2019,20:00,Ewallet,296.37,4.761904762,14.8185,6,20
155-45-3814,C,Sharjah,Member,Female,Electronic accessories,88.55,8,35.42,743.82,19/03/2019,15:29,Ewallet,708.4,4.761904762,35.42,5,15
794-32-2436,B,Dubai,Member,Male,Electronic accessories,55.67,2,5.567,116.907,27/03/2019,15:08,Ewallet,111.34,4.761904762,5.567,6,15
131-15-8856,C,Sharjah,Member,Female,Food and beverages,72.52,8,29.008,609.168,30/03/2019,19:26,Credit card,580.16,4.761904762,29.008,4,19
273-84-2164,C,Sharjah,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,16/02/2019,15:53,Ewallet,60.25,4.761904762,3.0125,6,15
706-36-6154,A,Abu Dhabi,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,18/01/2019,18:43,Ewallet,174.24,4.761904762,8.712,9,18
778-89-7974,C,Sharjah,Normal,Male,Health and beauty,70.21,6,21.063,442.323,30/03/2019,14:58,Cash,421.26,4.761904762,21.063,7,14
574-31-8277,B,Dubai,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,20/03/2019,19:55,Cash,33.63,4.761904762,1.6815,6,19
859-71-0933,C,Sharjah,Member,Female,Sports and travel,15.49,2,1.549,32.529,16/01/2019,15:10,Cash,30.98,4.761904762,1.549,6,15
740-11-5257,C,Sharjah,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,24/02/2019,16:44,Cash,247.4,4.761904762,12.37,7,16
369-82-2676,B,Dubai,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,15/01/2019,18:22,Ewallet,378.3,4.761904762,18.915,8,18
563-47-4072,B,Dubai,Normal,Female,Health and beauty,55.81,6,16.743,351.603,22/01/2019,11:52,Cash,334.86,4.761904762,16.743,10,11
742-04-5161,A,Abu Dhabi,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,03/02/2019,17:24,Cash,727.8,4.761904762,36.39,7,17
149-15-7606,B,Dubai,Member,Male,Sports and travel,37.32,9,16.794,352.674,06/03/2019,15:31,Ewallet,335.88,4.761904762,16.794,5,15
133-77-3154,B,Dubai,Member,Male,Fashion accessories,60.18,4,12.036,252.756,16/02/2019,18:04,Credit card,240.72,4.761904762,12.036,9,18
169-52-4504,A,Abu Dhabi,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,14/03/2019,14:13,Credit card,47.07,4.761904762,2.3535,6,14
250-81-7186,C,Sharjah,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,27/02/2019,10:23,Credit card,99.69,4.761904762,4.9845,8,10
562-12-5430,A,Abu Dhabi,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,18/01/2019,10:11,Ewallet,264.45,4.761904762,13.2225,8,10
816-72-8853,A,Abu Dhabi,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,29/01/2019,15:48,Cash,139.65,4.761904762,6.9825,6,15
491-38-3499,A,Abu Dhabi,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,26/02/2019,17:46,Credit card,55.45,4.761904762,2.7725,5,17
322-02-2271,B,Dubai,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,03/02/2019,11:46,Cash,128.91,4.761904762,6.4455,9,11
842-29-4695,C,Sharjah,Member,Male,Sports and travel,17.14,7,5.999,125.979,16/01/2019,12:07,Credit card,119.98,4.761904762,5.999,8,12
725-67-2480,B,Dubai,Member,Female,Fashion accessories,58.75,6,17.625,370.125,24/03/2019,18:14,Credit card,352.5,4.761904762,17.625,6,18
641-51-2661,C,Sharjah,Member,Female,Food and beverages,87.1,10,43.55,914.55,12/02/2019,14:45,Credit card,871,4.761904762,43.55,10,14
714-02-3114,C,Sharjah,Normal,Female,Sports and travel,98.8,2,9.88,207.48,21/02/2019,11:39,Cash,197.6,4.761904762,9.88,8,11
518-17-2983,A,Abu Dhabi,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,04/02/2019,15:44,Ewallet,194.52,4.761904762,9.726,8,15
779-42-2410,B,Dubai,Member,Male,Food and beverages,57.74,3,8.661,181.881,20/02/2019,13:06,Ewallet,173.22,4.761904762,8.661,8,13
190-14-3147,B,Dubai,Normal,Female,Health and beauty,17.97,4,3.594,75.474,23/02/2019,20:43,Ewallet,71.88,4.761904762,3.594,6,20
408-66-6712,C,Sharjah,Member,Female,Health and beauty,47.71,6,14.313,300.573,16/02/2019,14:19,Ewallet,286.26,4.761904762,14.313,4,14
679-22-6530,B,Dubai,Normal,Female,Sports and travel,40.62,2,4.062,85.302,17/01/2019,10:01,Credit card,81.24,4.761904762,4.062,4,10
588-47-8641,A,Abu Dhabi,Member,Male,Fashion accessories,56.04,10,28.02,588.42,14/01/2019,19:30,Ewallet,560.4,4.761904762,28.02,4,19
642-61-4706,B,Dubai,Member,Male,Food and beverages,93.4,2,9.34,196.14,30/03/2019,16:34,Cash,186.8,4.761904762,9.34,6,16
576-31-4774,B,Dubai,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,02/03/2019,13:10,Ewallet,220.23,4.761904762,11.0115,4,13
556-41-6224,C,Sharjah,Normal,Male,Health and beauty,33.64,8,13.456,282.576,15/02/2019,17:10,Credit card,269.12,4.761904762,13.456,9,17
811-03-8790,A,Abu Dhabi,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,01/03/2019,10:22,Credit card,454.8,4.761904762,22.74,5,10
242-11-3142,B,Dubai,Member,Male,Fashion accessories,83.77,2,8.377,175.917,24/02/2019,19:57,Cash,167.54,4.761904762,8.377,5,19
752-23-3760,B,Dubai,Member,Female,Sports and travel,64.08,7,22.428,470.988,19/02/2019,19:29,Credit card,448.56,4.761904762,22.428,7,19
274-05-5470,A,Abu Dhabi,Member,Female,Food and beverages,73.47,4,14.694,308.574,23/02/2019,18:30,Cash,293.88,4.761904762,14.694,6,18
648-94-3045,C,Sharjah,Normal,Male,Health and beauty,58.95,10,29.475,618.975,07/02/2019,14:27,Ewallet,589.5,4.761904762,29.475,8,14
130-67-4723,A,Abu Dhabi,Member,Male,Food and beverages,48.5,6,14.55,305.55,11/01/2019,13:57,Ewallet,291,4.761904762,14.55,9,13
528-87-5606,B,Dubai,Member,Female,Electronic accessories,39.48,1,1.974,41.454,12/02/2019,19:43,Cash,39.48,4.761904762,1.974,6,19
320-85-2052,B,Dubai,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,14/01/2019,10:11,Credit card,34.81,4.761904762,1.7405,7,10
370-96-0655,C,Sharjah,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,09/01/2019,13:46,Ewallet,295.92,4.761904762,14.796,7,13
105-10-6182,A,Abu Dhabi,Member,Male,Fashion accessories,21.48,2,2.148,45.108,27/02/2019,12:22,Ewallet,42.96,4.761904762,2.148,7,12
510-79-0415,B,Dubai,Member,Female,Sports and travel,23.08,6,6.924,145.404,24/01/2019,19:20,Ewallet,138.48,4.761904762,6.924,5,19
241-96-5076,B,Dubai,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,08/01/2019,12:58,Credit card,98.2,4.761904762,4.91,6,12
767-97-4650,B,Dubai,Member,Female,Sports and travel,64.83,2,6.483,136.143,08/01/2019,11:59,Credit card,129.66,4.761904762,6.483,8,11
648-83-1321,A,Abu Dhabi,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,16/01/2019,17:59,Cash,635.6,4.761904762,31.78,4,17
173-57-2300,C,Sharjah,Member,Male,Sports and travel,72.88,2,7.288,153.048,13/03/2019,12:51,Cash,145.76,4.761904762,7.288,6,12
305-03-2383,A,Abu Dhabi,Normal,Female,Food and beverages,67.1,3,10.065,211.365,15/02/2019,10:36,Cash,201.3,4.761904762,10.065,8,10
394-55-6384,C,Sharjah,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,25/01/2019,13:38,Cash,631.71,4.761904762,31.5855,7,13
266-20-6657,C,Sharjah,Member,Male,Food and beverages,55.04,7,19.264,404.544,12/03/2019,19:39,Ewallet,385.28,4.761904762,19.264,5,19
689-05-1884,A,Abu Dhabi,Member,Male,Health and beauty,48.63,10,24.315,510.615,04/03/2019,12:44,Cash,486.3,4.761904762,24.315,9,12
196-01-2849,C,Sharjah,Member,Female,Fashion accessories,73.38,7,25.683,539.343,10/02/2019,13:56,Cash,513.66,4.761904762,25.683,10,13
372-62-5264,C,Sharjah,Normal,Female,Food and beverages,52.6,9,23.67,497.07,16/01/2019,14:42,Cash,473.4,4.761904762,23.67,8,14
800-09-8606,A,Abu Dhabi,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,29/01/2019,19:45,Cash,436.85,4.761904762,21.8425,7,19
182-52-7000,A,Abu Dhabi,Member,Female,Sports and travel,27.04,4,5.408,113.568,01/01/2019,20:26,Ewallet,108.16,4.761904762,5.408,7,20
826-58-8051,B,Dubai,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,06/01/2019,19:46,Ewallet,248.76,4.761904762,12.438,4,19
868-06-0466,A,Abu Dhabi,Member,Male,Electronic accessories,69.58,9,31.311,657.531,19/02/2019,19:38,Credit card,626.22,4.761904762,31.311,8,19
626-43-7888,C,Sharjah,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,07/02/2019,12:23,Ewallet,483.28,4.761904762,24.164,10,12
176-64-7711,B,Dubai,Normal,Male,Food and beverages,32.32,3,4.848,101.808,27/03/2019,19:11,Credit card,96.96,4.761904762,4.848,4,19
191-29-0321,B,Dubai,Member,Female,Fashion accessories,19.77,10,9.885,207.585,27/02/2019,18:57,Credit card,197.7,4.761904762,9.885,5,18
729-06-2010,B,Dubai,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,06/01/2019,11:18,Cash,724.23,4.761904762,36.2115,9,11
640-48-5028,B,Dubai,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,02/03/2019,12:40,Cash,795.51,4.761904762,39.7755,6,12
186-79-9562,B,Dubai,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,29/03/2019,14:06,Cash,502.39,4.761904762,25.1195,9,14
834-45-5519,B,Dubai,Normal,Female,Electronic accessories,43,4,8.6,180.6,31/01/2019,20:48,Ewallet,172,4.761904762,8.6,8,20
162-65-8559,C,Sharjah,Member,Male,Food and beverages,68.98,1,3.449,72.429,21/01/2019,20:13,Cash,68.98,4.761904762,3.449,5,20
760-27-5490,C,Sharjah,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,20/01/2019,20:37,Ewallet,124.96,4.761904762,6.248,9,20
445-30-9252,A,Abu Dhabi,Normal,Male,Sports and travel,25.7,3,3.855,80.955,17/01/2019,17:59,Ewallet,77.1,4.761904762,3.855,6,17
786-94-2700,A,Abu Dhabi,Member,Male,Food and beverages,80.62,6,24.186,507.906,28/02/2019,20:18,Cash,483.72,4.761904762,24.186,9,20
728-88-7867,C,Sharjah,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,19/03/2019,15:52,Ewallet,302.12,4.761904762,15.106,8,15
183-21-3799,C,Sharjah,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,19/02/2019,15:14,Ewallet,698.67,4.761904762,34.9335,7,15
268-20-3585,C,Sharjah,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,04/02/2019,12:50,Ewallet,124.65,4.761904762,6.2325,6,12
